id,product,amount,price,unit,tax,invoiceid,bodyid,invoicestatusid,customername,currencycode,billdate,account_code,vat_deducation,vat_status
E6dJGq9, IR Mary Gordon 6% 1L,1.0,23.124,,24.0,Bq2VV3,4Yml,bw,Ac Arcu Foundation,EUR,2020-10-28 00:00:00.0,annW,100.0,09e2f
PEQBXbW, IG Cecilia Robinson Keely Alvarado Mary Gordon Laurel Thomas,1.0,23.112000000000002,,24.0,Bq2VV3,4Yml,bw,Ac Arcu Foundation,EUR,2020-10-28 00:00:00.0,annW,100.0,09e2f
awZGzPN, Gareth Silva Felix Saunders 10 Lesley Fulton Kerry Robertson,1.0,0.0,,0.0,Bq2VV3,4Yml,bw,Ac Arcu Foundation,EUR,2020-10-28 00:00:00.0,annW,100.0,09e2f
B7XPMnZ, Gareth Silva Felix Saunders 10 Elliott Pickett Kerry Robertson,1.0,0.0,,0.0,Bq2VV3,4Yml,bw,Ac Arcu Foundation,EUR,2020-10-28 00:00:00.0,annW,100.0,09e2f
DG6bXp3, Prescott Wong,1.0,0.024,kpl,0.0,Bq2VV3,4Yml,bw,Ac Arcu Foundation,EUR,2020-10-28 00:00:00.0,annW,100.0,09e2f
0PQBWM2, CC Kelly Harper Lesley Casey 6P,1.0,34.416,kpl,14.0,8wkYYx,8y3E,VL,Aptent Taciti Sociosqu Institute,EUR,2020-10-28 00:00:00.0,Y9YZ,100.0,09e2f
39WlazP, Orson Conway,1.0,3.48,kpl,24.0,8wkYYx,8y3E,VL,Aptent Taciti Sociosqu Institute,EUR,2020-10-28 00:00:00.0,Y9YZ,100.0,09e2f
VvL8X06, Axel Alvarado Madaline Chen Perry Douglas Preston Simmons Samuel Stanley,1.0,30.384,kpl,14.0,8wkYYx,8y3E,VL,Aptent Taciti Sociosqu Institute,EUR,2020-10-28 00:00:00.0,JBEB,100.0,09e2f
WvL1z3b, Justine Nieves Rebekah Vincent Nolan Goff,1.0,2.328,kpl,24.0,8wkYYx,8y3E,VL,Aptent Taciti Sociosqu Institute,EUR,2020-10-28 00:00:00.0,Y9YZ,100.0,09e2f
MEMW6D9, Jordan Travis LD Blake Casey Ferdinand Gates 6P Sylvester Chan,1.0,59.304,kpl,24.0,8wkYYx,8y3E,VL,Aptent Taciti Sociosqu Institute,EUR,2020-10-28 00:00:00.0,d5yx,100.0,09e2f
Y7LrGWP, Orson Conway,1.0,3.48,kpl,24.0,8wkYYx,8y3E,VL,Aptent Taciti Sociosqu Institute,EUR,2020-10-28 00:00:00.0,Y9YZ,100.0,09e2f
mzNxRwP, Jordan Travis LD Cameran Byrd Dacey Glenn 6P Lesley Casey,1.0,118.536,kpl,24.0,8wkYYx,8y3E,VL,Aptent Taciti Sociosqu Institute,EUR,2020-10-28 00:00:00.0,d5yx,100.0,09e2f
zKX02bb, Orson Conway,1.0,6.9719999999999995,kpl,24.0,8wkYYx,8y3E,VL,Aptent Taciti Sociosqu Institute,EUR,2020-10-28 00:00:00.0,Y9YZ,100.0,09e2f
NEYMP2X, Heidi Burch Kelly Harper Lesley Casey 6P,1.0,32.604,kpl,14.0,8wkYYx,8y3E,VL,Aptent Taciti Sociosqu Institute,EUR,2020-10-28 00:00:00.0,Y9YZ,100.0,09e2f
9RvrJGm, Orson Conway,1.0,3.48,kpl,24.0,8wkYYx,8y3E,VL,Aptent Taciti Sociosqu Institute,EUR,2020-10-28 00:00:00.0,Y9YZ,100.0,09e2f
R6z2XpJ, Prescott Wong,1.0,-0.012,kpl,0.0,8wkYYx,8y3E,VL,Aptent Taciti Sociosqu Institute,EUR,2020-10-28 00:00:00.0,Y9YZ,0.0,09e2f
87GyAqk, Amir Witt Shannon Cotton,1.0,1271.028,,24.0,7w5Rwl,4Yml,bw,Sed Et Libero Company,EUR,2020-11-02 00:00:00.0,dyQL,100.0,09e2f
10qDAK7, Cheryl Zimmerman,1.0,1048.812,,24.0,7w5Rwl,4Yml,bw,Sed Et Libero Company,EUR,2020-11-02 00:00:00.0,dyQL,100.0,09e2f
J3M0qyd, Yael Carson Benedict Hill Latifah Solomon,1.0,90.0,,24.0,5w9Yrz,4Yml,VL,Sem Vitae PC,EUR,2020-10-30 00:00:00.0,annW,100.0,09e2f
87Gy84x, Yael Carson Benedict Hill Latifah Solomon,1.0,772.164,,24.0,5w9Yrz,4Yml,VL,Sem Vitae PC,EUR,2020-10-30 00:00:00.0,annW,100.0,09e2f
10qDavJ, Yael Carson Benedict Hill Latifah Solomon,1.0,575.964,,24.0,5w9Yrz,4Yml,VL,Sem Vitae PC,EUR,2020-10-30 00:00:00.0,annW,100.0,09e2f
yYRrpMM, Yael Carson Benedict Hill Latifah Solomon,1.0,1144.956,,24.0,5w9Yrz,4Yml,VL,Sem Vitae PC,EUR,2020-10-30 00:00:00.0,annW,100.0,09e2f
r7n2R1Z, Yael Carson Benedict Hill Latifah Solomon,1.0,1284.636,,24.0,5w9Yrz,4Yml,VL,Sem Vitae PC,EUR,2020-10-30 00:00:00.0,annW,100.0,09e2f
VvL8xXL, Dahlia Schroeder Cooper Hodge Knox Holmes Zahir Byrd Libby Walker Cherokee Alvarado - Christopher Davenport,1.0,124.176,kpl,24.0,xkvkzm,8y3E,bw,Sit Consulting,EUR,2020-11-02 00:00:00.0,Yw60,100.0,09e2f
10qD1aZ, Nathan Juarez Jerry Stout Simon Gamble Kane Burgess Myra Porter Nayda Brennan,1.0,541.944,kpl,24.0,gywyY2,8y3E,VL,Maecenas Mi Felis PC,EUR,2020-10-29 00:00:00.0,99pr,100.0,09e2f
yYRrkp0, Nathan Juarez 30 L,1.0,449.02799999999996,kpl,24.0,gywyY2,8y3E,VL,Maecenas Mi Felis PC,EUR,2020-10-29 00:00:00.0,Y9YZ,100.0,09e2f
r7n2NRv, Nathan Juarez 30 L,1.0,-336.768,kpl,24.0,gywyY2,8y3E,VL,Maecenas Mi Felis PC,EUR,2020-10-29 00:00:00.0,Y9YZ,100.0,09e2f
ZGL0ABn, Nathan Juarez Jerry Stout Simon Gamble Kane Burgess Myra Porter Nayda Brennan,1.0,406.45199999999994,kpl,24.0,8wkwD0,8y3E,VL,Maecenas Mi Felis PC,EUR,2020-10-29 00:00:00.0,99pr,100.0,09e2f
6gE8V60, Yuli Washington Amber Perry Yetta Hill Jessica Vincent,24.0,1.056,kpl,14.0,8wkwD0,8y3E,VL,Maecenas Mi Felis PC,EUR,2020-10-29 00:00:00.0,JBEB,100.0,09e2f
QEKDVMY, Nathan Juarez Jerry Stout Prescott Duncan Nayda Brennan Ferdinand Gates,1.0,106.45199999999998,kpl,24.0,8wkwD0,8y3E,VL,Maecenas Mi Felis PC,EUR,2020-10-29 00:00:00.0,99pr,100.0,09e2f
E6dJB2q, Nathan Juarez 30 L,1.0,392.904,kpl,24.0,8wkwD0,8y3E,VL,Maecenas Mi Felis PC,EUR,2020-10-29 00:00:00.0,Y9YZ,100.0,09e2f
PEQB3Wg, George Horton Alana Donaldson,1.0,3.48,kpl,24.0,8wkwD0,8y3E,VL,Maecenas Mi Felis PC,EUR,2020-10-29 00:00:00.0,Y9YZ,100.0,09e2f
awZGDN5, Nathan Juarez 30 L  Xander Burnett Ginger Conley,1.0,-392.904,kpl,24.0,8wkwD0,8y3E,VL,Maecenas Mi Felis PC,EUR,2020-10-29 00:00:00.0,Y9YZ,100.0,09e2f
B7XPvE6, Nathan Juarez 30 L,1.0,-392.904,kpl,24.0,8wkwD0,8y3E,VL,Maecenas Mi Felis PC,EUR,2020-10-29 00:00:00.0,Y9YZ,100.0,09e2f
w7N155b, Nathan Juarez 30 L,-20.0,56.1288,kpl,24.0,a2A2VX,8y3E,VL,Maecenas Mi Felis PC,EUR,2020-10-29 00:00:00.0,Y9YZ,100.0,09e2f
kwZP32l, Pandora Cortez Igor Duffy,1.0,0.0,kpl,0.0,4ZzZ8r,4Yml,1Z,Ac Mattis Inc.,EUR,2020-10-26 00:00:00.0,avQ7,0.0,09e2f
7pq1xPy, Bernard Silva to Summer Conley,1.0,1.9679999999999997,kpl,10.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,YYrZ,100.0,09e2f
dnZXkqz, Armando Oconnor to Cody Morse,1.0,1.9679999999999997,kpl,10.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,YYrZ,100.0,09e2f
gzZX7m8, Kathleen Mccarty Nathan Palmer Wang Wilson,1.0,1.152,kpl,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
4QWbxny, Kathleen Mccarty Jolie Lindsey Maxine Tillman,1.0,1.44,kpl,24.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,YwyZ,100.0,09e2f
nANLJal, Armando Oconnor pe Cody Morse,1.0,1.9679999999999997,kpl,10.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,YYrZ,100.0,09e2f
w7N1MwD, Bernard Silva pe Summer Conley,1.0,1.9679999999999997,kpl,10.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,YYrZ,100.0,09e2f
pwAB1Dy, Kathleen Mccarty Martena Carroll Wanda Downs Daria Bell,1.0,2.4119999999999995,kpl,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
qZNDyXA, Constance Jefferson,1.0,1.392,kg,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
LEwVDv3, Kathleen Mccarty Francis Clements Kai Levine Lionel Garner,1.0,1.212,kpl,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
xr9yYX8, Armando Oconnor la su Quamar Miles,1.0,3.168,kpl,10.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,YYrZ,100.0,09e2f
ZGL0YKE, Bernard Silva la su Cody Morse,1.0,3.168,kpl,10.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,YYrZ,100.0,09e2f
6gE8xBm, Kathleen Mccarty Gareth Le Meredith Brewer,1.0,2.616,kpl,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
QEKD83Q, Kathleen Mccarty Gareth Le Meredith Brewer,1.0,2.616,kpl,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
E6dJx8b, Kathleen Mccarty Rosalyn Cannon,1.0,1.464,kpl,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
PEQBJmE, Kathleen Mccarty Rosalyn Cannon,1.0,1.464,kpl,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
awZGKdL, Kathleen Mccarty Gareth Le Meredith Brewer,1.0,2.616,kpl,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
B7XPxll, Kathleen Mccarty Gareth Le Meredith Brewer,1.0,2.616,kpl,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
DG6bxJw, Kathleen Mccarty Gareth Le Meredith Brewer,1.0,2.616,kpl,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
2qP2x3w, Kathleen Mccarty Rosalyn Cannon,1.0,1.464,kpl,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
lKZXl4d, Kathleen Mccarty Gareth Le Meredith Brewer,1.0,2.616,kpl,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
bLZqPGZ, Armando Oconnor ma Cody Morse,1.0,1.9679999999999997,kpl,10.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,YYrZ,100.0,09e2f
J3M0aPD, Bernard Silva ma Summer Conley,1.0,1.9679999999999997,kpl,10.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,YYrZ,100.0,09e2f
87GyZ2B, Bernard Silva ti Summer Conley,1.0,1.9679999999999997,kpl,10.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,YYrZ,100.0,09e2f
10qDxPD, Armando Oconnor ti Cody Morse,1.0,1.9679999999999997,kpl,10.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,YYrZ,100.0,09e2f
yYRrm0D, Sage Randolph Slade Sexton,1.0,1.392,kg,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
r7n2rm0, Kathleen Mccarty Linda Roman,1.0,2.616,kg,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
0PQBx3E, K Indigo Mckinney Kai Poole Len Schmidt Hoyt Flynn,1.0,0.20400000000000001,kpl,24.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,YwyZ,100.0,09e2f
39Wlx5Q, Armando Oconnor ke Cody Morse,1.0,1.9679999999999997,kpl,10.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,YYrZ,100.0,09e2f
VvL83db, Bernard Silva ke Summer Conley,1.0,1.9679999999999997,kpl,10.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,YYrZ,100.0,09e2f
WvL1VEq, Armando Oconnor to Cody Morse,1.0,1.9679999999999997,kpl,10.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,YYrZ,100.0,09e2f
MEMW2N0, Bernard Silva to Summer Conley,1.0,1.9679999999999997,kpl,10.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,YYrZ,100.0,09e2f
Y7LrMK0, Kathleen Mccarty Francis Clements Kai Levine Lionel Garner,1.0,1.212,kpl,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
mzNxbrq, Kathleen Mccarty Francis Clements Kai Levine Lionel Garner,1.0,1.212,kpl,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
zKX0zPg, Armando Oconnor pe Cody Morse,1.0,1.9679999999999997,kpl,10.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,YYrZ,100.0,09e2f
NEYMlNr, Bernard Silva pe Summer Conley,1.0,1.9679999999999997,kpl,10.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,YYrZ,100.0,09e2f
9RvrxlM, Kathleen Mccarty Jolie Lindsey Maxine Tillman,1.0,1.44,kpl,24.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,YwyZ,100.0,09e2f
R6z21Vg, Armando Oconnor la su Quamar Miles,1.0,3.168,kpl,10.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,YYrZ,100.0,09e2f
AXvDx2x, Bernard Silva la su Cody Morse,1.0,3.168,kpl,10.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,YYrZ,100.0,09e2f
KE53BkL, Kathleen Mccarty Francis Clements Kai Levine Lionel Garner,1.0,1.212,kpl,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
55vJxab, Kathleen Mccarty Francis Clements Kai Levine Lionel Garner,1.0,1.212,kpl,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
vkN8Wvg, Kathleen Mccarty Rosalyn Cannon,1.0,1.464,kpl,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
kwZP2rK, Kathleen Mccarty Rosalyn Cannon,1.0,1.464,kpl,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
XvLyW31, Kathleen Mccarty Amelia Brady Tanner Schmidt,1.0,1.3559999999999999,kpl,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
G3p1ENa, Kathleen Mccarty Caldwell Vinson 2L 8,1.0,1.212,kpl,24.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,9PmX,100.0,09e2f
7pq1xDy, Kathleen Mccarty Francis Clements Kai Levine Lionel Garner,1.0,1.212,kpl,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
dnZXkPz, Kathleen Mccarty Francis Clements Kai Levine Lionel Garner,1.0,1.212,kpl,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
gzZX7E8, Kathleen Mccarty Charity Briggs Rudyard Blake,1.0,1.3559999999999999,kpl,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
4QWbxMy, Kathleen Mccarty Charity Briggs Rudyard Blake,1.0,1.3559999999999999,kpl,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
nANLJZl, Kathleen Mccarty Aurelia England Mannix Wade,1.0,1.524,kpl,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
w7N1MkD, Brianna Ballard  Fredericka Faulkner,1.0,3.7319999999999998,kpl,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
pwAB1Xy, Kathleen Mccarty Orli Terrell Serina Padilla,1.0,1.32,kpl,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
qZNDyvA, Kathleen Mccarty Orli Terrell Serina Padilla,1.0,1.32,kpl,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
LEwVDz3, Kathleen Mccarty Evan George 25,1.0,1.884,kpl,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
xr9yYE8, Kathleen Mccarty Orla Tran,1.0,4.092,kpl,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
ZGL0YZE, Kathleen Mccarty Keiko Nelson Adele Foley p,1.0,1.464,kpl,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
6gE8xYm, Kathleen Mccarty Keiko Nelson Adele Foley p,1.0,1.464,kpl,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
QEKD87Q, Kathleen Mccarty Keiko Nelson Adele Foley p,1.0,1.464,kpl,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
E6dJxzb, Kathleen Mccarty Keiko Nelson Adele Foley p,1.0,1.464,kpl,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
PEQBJ7E, Joshua Everett Willow Livingston 20 % 35,1.0,2.1,kpl,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
awZGKaL, Kuame Shelton Asher Lawson Dean Pate Randall Sanders,1.0,1.524,kpl,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
B7XPxVl, Kathleen Mccarty Keiko Nelson Adele Foley p,1.0,1.464,kpl,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
DG6bxww, Kathleen Mccarty Keiko Nelson Adele Foley p,1.0,1.464,kpl,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
2qP2xNw, Connor Brewer Eugenia Schroeder Ralph Mack,1.0,2.4119999999999995,kpl,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
lKZXlLd, Connor Brewer Eugenia Schroeder Ralph Mack,1.0,2.4119999999999995,kpl,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
bLZqPBZ, Kathleen Mccarty Charity Briggs Rudyard Blake,1.0,1.3559999999999999,kpl,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
J3M0apD, Kathleen Mccarty Charity Briggs Rudyard Blake,1.0,1.3559999999999999,kpl,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
87GyZYB, Kathleen Mccarty Charity Briggs Rudyard Blake,1.0,1.3559999999999999,kpl,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
10qDx5D, Kathleen Mccarty Francis Clements Kai Levine,1.0,1.044,kpl,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
yYRrmED, Kathleen Mccarty Keiko Nelson Adele Foley p,1.0,1.464,kpl,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
r7n2rv0, Kathleen Mccarty Francis Clements Vera Daniels TK,1.0,2.268,kpl,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
0PQBxvE, Wang Wright Slade Sexton,1.0,1.512,kg,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
awZGKaR, Kathleen Mccarty Keiko Nelson Adele Foley p,1.0,1.464,kpl,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
B7XPxVJ, Edward Simpson,1.0,0.972,kg,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
DG6bxwN, Kathleen Mccarty Meredith Dejesus Adele Foley,1.0,1.044,kpl,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
2qP2xN6, Kathleen Mccarty Keiko Nelson Adele Foley p,1.0,1.464,kpl,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
lKZXlLJ, Sage Randolph Slade Sexton,1.0,1.008,kg,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
bLZqPBk, Kathleen Mccarty Emi Downs Damian Kramer,1.0,1.9919999999999998,kpl,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
J3M0apz, Kathleen Mccarty Nathan Palmer Wang Wilson,1.0,1.152,kpl,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
87GyZYM, Kathleen Mccarty Orli Terrell Tiger Savage,1.0,1.668,kpl,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
10qDx58, Kathleen Mccarty Orli Terrell Tiger Savage,1.0,1.668,kpl,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
yYRrmEQ, Kathleen Mccarty Linda Roman,1.0,2.388,kg,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
r7n2rvr, K Indigo Mckinney Kai Poole Len Schmidt Hoyt Flynn,1.0,0.20400000000000001,kpl,24.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,YwyZ,100.0,09e2f
0PQBxvL, Walker Harmon Joan Rivera Azalia Burton k,1.0,2.472,kpl,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
39Wlxq2, Brianna Ballard  Fredericka Faulkner,1.0,3.7319999999999998,kpl,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
VvL83Z4, Walker Harmon Joan Rivera Azalia Burton k,1.0,2.472,kpl,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
WvL1Vn2, Kathleen Mccarty Orli Terrell Serina Padilla,1.0,1.32,kpl,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
MEMW2p4, Kathleen Mccarty Orli Terrell Serina Padilla,1.0,1.32,kpl,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
Y7LrMnz, Kathleen Mccarty Illana Forbes Nola Knowles,1.0,1.044,kpl,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
mzNxbE6, Kathleen Mccarty Keiko Nelson Adele Foley p,1.0,0.732,kpl,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
zKX0zED, Kathleen Mccarty Keiko Nelson Adele Foley p,1.0,0.732,kpl,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
NEYMl7R, Kathleen Mccarty Keiko Nelson Adele Foley p,1.0,0.732,kpl,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
9RvrxKW, Edward Simpson,1.0,1.068,kg,14.0,p8yxZ9,8y3E,bw,Scelerisque Foundation,EUR,2020-10-31 00:00:00.0,rEBK,100.0,09e2f
